Ord_id,Order_ID,Order_Date,Order_Priority
2884,22916,4/5/2013,MEDIUM
2885,22951,4/12/2013,MEDIUM
2886,23429,4/19/2013,CRITICAL
2887,23681,4/26/2013,HIGH
2888,24263,5/3/2013,LOW
2889,24455,5/10/2013,NOT SPECIFIED
2890,24707,5/17/2013,MEDIUM
2891,25091,5/24/2013,MEDIUM
2892,26305,5/31/2013,MEDIUM
2893,26982,6/7/2013,NOT SPECIFIED
2894,27106,6/14/2013,HIGH
2895,27527,6/21/2013,MEDIUM
2896,27746,6/28/2013,CRITICAL
2897,27974,7/5/2013,HIGH
2898,28774,7/12/2013,HIGH
2899,29607,7/19/2013,MEDIUM
2900,29730,7/26/2013,CRITICAL
2901,30144,11/2/2012,LOW
2902,31266,11/9/2012,HIGH
2903,31456,11/16/2012,HIGH
2904,31522,11/23/2012,MEDIUM
2905,33319,11/30/2012,NOT SPECIFIED
2906,33635,12/7/2012,HIGH
2907,33988,12/14/2012,MEDIUM
2908,34087,12/21/2012,LOW
2909,34691,12/28/2012,CRITICAL
2910,34785,1/4/2013,CRITICAL
2911,34883,1/11/2013,CRITICAL
2912,35077,1/18/2013,HIGH
2913,36132,1/25/2013,LOW
2914,36133,2/1/2013,MEDIUM
2915,37891,2/8/2013,HIGH
2916,38146,2/15/2013,LOW
2917,38756,2/22/2013,CRITICAL
2918,39268,3/1/2013,NOT SPECIFIED
2919,39488,3/8/2013,LOW
2920,39650,3/15/2013,NOT SPECIFIED
2921,39844,3/22/2013,NOT SPECIFIED
2922,41316,3/29/2013,NOT SPECIFIED
2923,41476,4/5/2013,HIGH
2924,41861,4/12/2013,LOW
2925,42274,4/19/2013,HIGH
2926,42882,4/26/2013,LOW
2927,43360,5/3/2013,LOW
2928,43713,5/10/2013,MEDIUM
2929,44322,5/17/2013,NOT SPECIFIED
2930,44579,5/24/2013,NOT SPECIFIED
2931,44737,5/31/2013,MEDIUM
2932,44738,6/7/2013,NOT SPECIFIED
2933,44768,6/14/2013,NOT SPECIFIED
2934,44867,6/21/2013,HIGH
2935,45029,6/28/2013,HIGH
2936,45543,7/5/2013,LOW
2937,45635,7/12/2013,LOW
2938,46436,7/19/2013,LOW
2939,46848,7/26/2013,MEDIUM
2940,47009,11/2/2012,CRITICAL
2941,47138,11/9/2012,LOW
2942,47236,11/16/2012,HIGH
2943,47686,11/23/2012,NOT SPECIFIED
2944,47971,11/30/2012,HIGH
2945,48261,12/7/2012,MEDIUM
2946,48773,12/14/2012,MEDIUM
2947,48902,12/21/2012,MEDIUM
2948,49221,12/28/2012,NOT SPECIFIED
2949,49255,1/4/2013,HIGH
2950,49575,1/11/2013,HIGH
2951,50144,1/18/2013,CRITICAL
2952,50181,1/25/2013,HIGH
2953,52324,2/1/2013,NOT SPECIFIED
2954,53441,2/8/2013,MEDIUM
2955,53445,2/15/2013,HIGH
2956,54055,2/22/2013,CRITICAL
2957,54151,3/1/2013,CRITICAL
2958,54181,3/8/2013,HIGH
2959,54243,3/15/2013,LOW
2960,54407,3/22/2013,MEDIUM
2961,55394,3/29/2013,CRITICAL
2962,56003,4/5/2013,CRITICAL
2963,56128,4/12/2013,MEDIUM
2964,56384,4/19/2013,CRITICAL
2965,56646,4/26/2013,CRITICAL
2966,56967,5/3/2013,LOW
2967,57479,5/10/2013,HIGH
2968,57699,5/17/2013,LOW
2969,58690,5/24/2013,HIGH
2970,58784,5/31/2013,MEDIUM
2971,59428,6/7/2013,HIGH
2972,1921,6/14/2013,MEDIUM
2973,2978,6/21/2013,CRITICAL
2974,7521,6/28/2013,LOW
2975,13351,7/5/2013,MEDIUM
2976,15687,7/12/2013,CRITICAL
2977,23169,7/19/2013,CRITICAL
2978,37863,7/26/2013,HIGH
2979,40866,11/2/2012,HIGH
2980,49989,11/9/2012,NOT SPECIFIED
2981,54595,11/16/2012,MEDIUM
2982,57249,11/23/2012,HIGH
2983,5639,11/30/2012,MEDIUM
2984,12320,12/7/2012,CRITICAL
2985,12326,12/14/2012,CRITICAL
2986,13056,12/21/2012,NOT SPECIFIED
2987,13125,12/28/2012,NOT SPECIFIED
2988,23616,1/4/2013,NOT SPECIFIED
2989,25157,1/11/2013,NOT SPECIFIED
2990,25313,1/18/2013,CRITICAL
2991,25536,1/25/2013,LOW
2992,28999,2/1/2013,HIGH
2993,30599,2/8/2013,NOT SPECIFIED
2994,31232,2/15/2013,HIGH
2995,31239,2/22/2013,LOW
2996,33090,3/1/2013,MEDIUM
2997,33987,3/8/2013,HIGH
2998,38337,3/15/2013,MEDIUM
2999,38369,3/22/2013,NOT SPECIFIED
3000,40103,3/29/2013,NOT SPECIFIED
3001,40131,4/5/2013,LOW
3002,41504,4/12/2013,CRITICAL
3003,43751,4/19/2013,HIGH
3004,44448,4/26/2013,CRITICAL
3005,46534,5/3/2013,HIGH
3006,47459,5/10/2013,NOT SPECIFIED
3007,49190,5/17/2013,HIGH
3008,55431,5/24/2013,NOT SPECIFIED
3009,55713,5/31/2013,HIGH
3010,59552,6/7/2013,NOT SPECIFIED
3011,2272,6/14/2013,HIGH
3012,6498,6/21/2013,MEDIUM
3013,16260,6/28/2013,HIGH
3014,16359,7/5/2013,CRITICAL
3015,21922,7/12/2013,HIGH
3016,23558,7/19/2013,LOW
3017,27205,7/26/2013,NOT SPECIFIED
3018,27461,11/2/2012,CRITICAL
3019,29957,11/9/2012,CRITICAL
3020,30593,11/16/2012,CRITICAL
3021,37924,11/23/2012,HIGH
3022,38400,11/30/2012,NOT SPECIFIED
3023,38498,12/7/2012,CRITICAL
3024,39492,12/14/2012,NOT SPECIFIED
3025,39686,12/21/2012,NOT SPECIFIED
3026,42693,12/28/2012,HIGH
3027,42850,1/4/2013,MEDIUM
3028,46212,1/11/2013,NOT SPECIFIED
3029,49313,1/18/2013,MEDIUM
3030,49477,1/25/2013,MEDIUM
3031,49889,2/1/2013,CRITICAL
3032,52416,2/8/2013,NOT SPECIFIED
3033,55140,2/15/2013,CRITICAL
3034,56550,2/22/2013,NOT SPECIFIED
3035,57447,3/1/2013,NOT SPECIFIED
3036,1185,3/8/2013,LOW
3037,2149,3/15/2013,LOW
3038,2466,3/22/2013,CRITICAL
3039,3493,3/29/2013,HIGH
3040,3588,4/5/2013,NOT SPECIFIED
3041,5957,4/12/2013,HIGH
3042,6183,4/19/2013,MEDIUM
3043,6402,4/26/2013,LOW
3044,6720,5/3/2013,NOT SPECIFIED
3045,6785,5/10/2013,MEDIUM
3046,8295,5/17/2013,HIGH
3047,8704,5/24/2013,MEDIUM
3048,8933,5/31/2013,HIGH
3049,9222,6/7/2013,HIGH
3050,10243,6/14/2013,HIGH
3051,10502,6/21/2013,NOT SPECIFIED
3052,10886,6/28/2013,CRITICAL
3053,11047,7/5/2013,LOW
3054,12803,7/12/2013,NOT SPECIFIED
3055,13767,7/19/2013,HIGH
3056,14117,7/26/2013,NOT SPECIFIED
3057,14976,11/2/2012,HIGH
3058,14980,11/9/2012,CRITICAL
3059,16134,11/16/2012,HIGH
3060,16258,11/23/2012,MEDIUM
3061,16289,11/30/2012,HIGH
3062,16993,12/7/2012,MEDIUM
3063,18945,12/14/2012,MEDIUM
3064,19975,12/21/2012,NOT SPECIFIED
3065,20036,12/28/2012,NOT SPECIFIED
3066,20964,1/4/2013,CRITICAL
3067,21121,1/11/2013,NOT SPECIFIED
3068,21314,1/18/2013,LOW
3069,21702,1/25/2013,NOT SPECIFIED
3070,21925,2/1/2013,NOT SPECIFIED
3071,22432,2/8/2013,NOT SPECIFIED
3072,22819,2/15/2013,HIGH
3073,22917,2/22/2013,MEDIUM
3074,23107,3/1/2013,MEDIUM
3075,23556,3/8/2013,MEDIUM
3076,23777,3/15/2013,NOT SPECIFIED
3077,24098,3/22/2013,CRITICAL
3078,24227,3/29/2013,MEDIUM
3079,24614,4/5/2013,LOW
3080,25637,4/12/2013,NOT SPECIFIED
3081,26695,4/19/2013,NOT SPECIFIED
3082,27078,4/26/2013,NOT SPECIFIED
3083,29376,5/3/2013,CRITICAL
3084,29766,5/10/2013,MEDIUM
3085,30278,5/17/2013,LOW
3086,30626,5/24/2013,CRITICAL
3087,30851,5/31/2013,LOW
3088,31718,6/7/2013,LOW
3089,32070,6/14/2013,MEDIUM
3090,34661,6/21/2013,CRITICAL
3091,34754,6/28/2013,CRITICAL
3092,35392,7/5/2013,HIGH
3093,36103,7/12/2013,CRITICAL
3094,37157,7/19/2013,HIGH
3095,38176,7/26/2013,HIGH
3096,38531,11/2/2012,LOW
3097,40354,11/9/2012,HIGH
3098,40832,11/16/2012,HIGH
3099,41632,11/23/2012,LOW
3100,42373,11/30/2012,NOT SPECIFIED
3101,44423,12/7/2012,CRITICAL
3102,45863,12/14/2012,LOW
3103,47078,12/21/2012,MEDIUM
3104,47747,12/28/2012,HIGH
3105,47810,1/4/2013,CRITICAL
3106,48896,1/11/2013,CRITICAL
3107,49830,1/18/2013,CRITICAL
3108,52389,1/25/2013,CRITICAL
3109,52576,2/1/2013,LOW
3110,53605,2/8/2013,MEDIUM
3111,55460,2/15/2013,HIGH
3112,55877,2/22/2013,NOT SPECIFIED
3113,56647,3/1/2013,MEDIUM
3114,57475,3/8/2013,LOW
3115,57537,3/15/2013,MEDIUM
3116,57698,3/22/2013,CRITICAL
3117,58241,3/29/2013,CRITICAL
3118,96,4/5/2013,HIGH
3119,610,4/12/2013,CRITICAL
3120,612,4/19/2013,MEDIUM
3121,1440,4/26/2013,LOW
3122,3749,5/3/2013,MEDIUM
3123,4070,5/10/2013,HIGH
3124,4774,5/17/2013,MEDIUM
3125,6947,5/24/2013,CRITICAL
3126,6979,5/31/2013,CRITICAL
3127,7107,6/7/2013,NOT SPECIFIED
3128,8288,6/14/2013,CRITICAL
3129,8678,6/21/2013,LOW
3130,10659,6/28/2013,CRITICAL
3131,10695,7/5/2013,HIGH
3132,11719,7/12/2013,NOT SPECIFIED
3133,11908,7/19/2013,NOT SPECIFIED
3134,13765,7/26/2013,NOT SPECIFIED
3135,14055,11/2/2012,HIGH
3136,14342,11/9/2012,LOW
3137,14756,11/16/2012,LOW
3138,14785,11/23/2012,HIGH
3139,14855,11/30/2012,NOT SPECIFIED
3140,15045,12/7/2012,NOT SPECIFIED
3141,19621,12/14/2012,CRITICAL
3142,20773,12/21/2012,NOT SPECIFIED
3143,20967,12/28/2012,HIGH
3144,21478,1/4/2013,LOW
3145,21633,1/11/2013,MEDIUM
3146,21696,1/18/2013,MEDIUM
3147,22851,1/25/2013,CRITICAL
3148,23557,2/1/2013,NOT SPECIFIED
3149,24577,2/8/2013,MEDIUM
3150,24961,2/15/2013,LOW
3151,24966,2/22/2013,MEDIUM
3152,27363,3/1/2013,MEDIUM
3153,29028,3/8/2013,CRITICAL
3154,29156,3/15/2013,LOW
3155,29282,3/22/2013,MEDIUM
3156,30053,3/29/2013,CRITICAL
3157,30081,4/5/2013,HIGH
3158,30214,4/12/2013,LOW
3159,30497,4/19/2013,CRITICAL
3160,30917,4/26/2013,LOW
3161,31681,5/3/2013,NOT SPECIFIED
3162,31777,5/10/2013,NOT SPECIFIED
3163,32710,5/17/2013,HIGH
3164,33060,5/24/2013,HIGH
3165,33254,5/31/2013,NOT SPECIFIED
3166,33605,6/7/2013,CRITICAL
3167,34180,6/14/2013,HIGH
3168,35137,6/21/2013,HIGH
3169,36838,6/28/2013,LOW
3170,37252,7/5/2013,LOW
3171,38979,7/12/2013,LOW
3172,39619,7/19/2013,LOW
3173,40101,7/26/2013,LOW
3174,41542,11/2/2012,HIGH
3175,42565,11/9/2012,LOW
3176,42823,11/16/2012,MEDIUM
3177,43398,11/23/2012,NOT SPECIFIED
3178,44002,11/30/2012,MEDIUM
3179,44359,12/7/2012,HIGH
3180,44871,12/14/2012,CRITICAL
3181,46055,12/21/2012,MEDIUM
3182,46624,12/28/2012,NOT SPECIFIED
3183,47079,1/4/2013,CRITICAL
3184,47494,1/11/2013,HIGH
3185,47622,1/18/2013,NOT SPECIFIED
3186,47938,1/25/2013,LOW
3187,48032,2/1/2013,HIGH
3188,49062,2/8/2013,LOW
3189,49541,2/15/2013,MEDIUM
3190,49799,2/22/2013,HIGH
3191,49828,3/1/2013,MEDIUM
3192,50054,3/8/2013,NOT SPECIFIED
3193,50370,3/15/2013,CRITICAL
3194,51009,3/22/2013,NOT SPECIFIED
3195,55200,3/29/2013,MEDIUM
3196,55808,4/5/2013,NOT SPECIFIED
3197,55937,4/12/2013,MEDIUM
3198,56161,4/19/2013,HIGH
3199,57477,4/26/2013,HIGH
3200,59044,5/3/2013,CRITICAL
3201,59204,5/10/2013,MEDIUM
3202,59969,5/17/2013,HIGH
3203,166,5/24/2013,HIGH
3204,197,5/31/2013,HIGH
3205,231,6/7/2013,HIGH
3206,487,6/14/2013,CRITICAL
3207,710,6/21/2013,LOW
3208,801,6/28/2013,CRITICAL
3209,870,7/5/2013,NOT SPECIFIED
3210,1253,7/12/2013,CRITICAL
3211,1542,7/19/2013,MEDIUM
3212,2497,7/26/2013,CRITICAL
3213,2630,11/2/2012,LOW
3214,2657,11/9/2012,HIGH
3215,2688,11/16/2012,HIGH
3216,2816,11/23/2012,HIGH
3217,2818,11/30/2012,MEDIUM
3218,3040,12/7/2012,MEDIUM
3219,3108,12/14/2012,CRITICAL
3220,3459,12/21/2012,NOT SPECIFIED
3221,3488,12/28/2012,MEDIUM
3222,3492,1/4/2013,LOW
3223,3553,1/11/2013,MEDIUM
3224,3622,1/18/2013,LOW
3225,3810,1/25/2013,CRITICAL
3226,4451,2/1/2013,CRITICAL
3227,4516,2/8/2013,MEDIUM
3228,4578,2/15/2013,LOW
3229,4611,2/22/2013,HIGH
3230,5281,3/1/2013,HIGH
3231,5635,3/8/2013,MEDIUM
3232,5696,3/15/2013,CRITICAL
3233,5921,3/22/2013,LOW
3234,6241,3/29/2013,LOW
3235,6406,4/5/2013,CRITICAL
3236,6625,4/12/2013,HIGH
3237,6854,4/19/2013,MEDIUM
3238,7335,4/26/2013,LOW
3239,7457,5/3/2013,NOT SPECIFIED
3240,7653,5/10/2013,MEDIUM
3241,7783,5/17/2013,MEDIUM
3242,7905,5/24/2013,LOW
3243,8064,5/31/2013,HIGH
3244,8130,6/7/2013,CRITICAL
3245,8294,6/14/2013,MEDIUM
3246,8384,6/21/2013,HIGH
3247,8580,6/28/2013,HIGH
3248,8646,7/5/2013,HIGH
3249,8993,7/12/2013,MEDIUM
3250,8996,7/19/2013,LOW
3251,8998,7/26/2013,LOW
3252,9124,11/2/2012,LOW
3253,9152,11/9/2012,NOT SPECIFIED
3254,9312,11/16/2012,NOT SPECIFIED
3255,9700,11/23/2012,CRITICAL
3256,9826,11/30/2012,MEDIUM
3257,9954,12/7/2012,NOT SPECIFIED
3258,10081,12/14/2012,NOT SPECIFIED
3259,10272,12/21/2012,MEDIUM
3260,10530,12/28/2012,MEDIUM
3261,11270,1/4/2013,HIGH
3262,11431,1/11/2013,HIGH
3263,11815,1/18/2013,LOW
3264,12097,1/25/2013,CRITICAL
3265,12196,2/1/2013,NOT SPECIFIED
3266,12451,2/8/2013,LOW
3267,12483,2/15/2013,CRITICAL
3268,12867,2/22/2013,NOT SPECIFIED
3269,12903,3/1/2013,CRITICAL
3270,13762,3/8/2013,MEDIUM
3271,14336,3/15/2013,HIGH
3272,14400,3/22/2013,MEDIUM
3273,14500,3/29/2013,NOT SPECIFIED
3274,14534,4/5/2013,MEDIUM
3275,14884,4/12/2013,HIGH
3276,15075,4/19/2013,MEDIUM
3277,15234,4/26/2013,NOT SPECIFIED
3278,15270,5/3/2013,NOT SPECIFIED
3279,15296,5/10/2013,NOT SPECIFIED
3280,15335,5/17/2013,MEDIUM
3281,15712,5/24/2013,HIGH
3282,15906,5/31/2013,LOW
3283,16005,6/7/2013,NOT SPECIFIED
3284,16225,6/14/2013,CRITICAL
3285,16262,6/21/2013,LOW
3286,16321,6/28/2013,NOT SPECIFIED
3287,16679,7/5/2013,LOW
3288,16775,7/12/2013,LOW
3289,16834,7/19/2013,LOW
3290,16837,7/26/2013,NOT SPECIFIED
3291,16866,11/2/2012,NOT SPECIFIED
3292,17058,11/9/2012,HIGH
3293,17508,11/16/2012,LOW
3294,18592,11/23/2012,CRITICAL
3295,18851,11/30/2012,CRITICAL
3296,18853,12/7/2012,CRITICAL
3297,18884,12/14/2012,NOT SPECIFIED
3298,19300,12/21/2012,CRITICAL
3299,19361,12/28/2012,LOW
3300,19557,1/4/2013,LOW
3301,19586,1/11/2013,NOT SPECIFIED
3302,19718,1/18/2013,LOW
3303,19744,1/25/2013,MEDIUM
3304,20069,2/1/2013,CRITICAL
3305,20103,2/8/2013,MEDIUM
3306,20135,2/15/2013,CRITICAL
3307,20166,2/22/2013,LOW
3308,20192,3/1/2013,LOW
3309,20229,3/8/2013,LOW
3310,20966,3/15/2013,LOW
3311,21063,3/22/2013,LOW
3312,21412,3/29/2013,NOT SPECIFIED
3313,21442,4/5/2013,LOW
3314,21444,4/12/2013,MEDIUM
3315,21861,4/19/2013,CRITICAL
3316,21956,4/26/2013,HIGH
3317,22051,5/3/2013,NOT SPECIFIED
3318,22085,5/10/2013,LOW
3319,22086,5/17/2013,MEDIUM
3320,22118,5/24/2013,HIGH
3321,22304,5/31/2013,LOW
3322,22919,6/7/2013,CRITICAL
3323,23041,6/14/2013,LOW
3324,23232,6/21/2013,HIGH
3325,23270,6/28/2013,LOW
3326,23618,7/5/2013,MEDIUM
3327,24033,7/12/2013,HIGH
3328,24066,7/19/2013,HIGH
3329,24162,7/26/2013,NOT SPECIFIED
3330,24384,11/2/2012,MEDIUM
3331,24448,11/9/2012,HIGH
3332,24452,11/16/2012,HIGH
3333,24544,11/23/2012,HIGH
3334,24865,11/30/2012,HIGH
3335,24902,12/7/2012,HIGH
3336,25348,12/14/2012,CRITICAL
3337,25350,12/21/2012,NOT SPECIFIED
3338,25541,12/28/2012,LOW
3339,25601,1/4/2013,MEDIUM
3340,25828,1/11/2013,NOT SPECIFIED
3341,26176,1/18/2013,HIGH
3342,26337,1/25/2013,CRITICAL
3343,26503,2/1/2013,MEDIUM
3344,26657,2/8/2013,MEDIUM
3345,26787,2/15/2013,HIGH
3346,26919,2/22/2013,LOW
3347,26945,3/1/2013,CRITICAL
3348,27364,3/8/2013,MEDIUM
3349,27460,3/15/2013,NOT SPECIFIED
3350,27717,3/22/2013,CRITICAL
3351,27936,3/29/2013,HIGH
3352,28228,4/5/2013,NOT SPECIFIED
3353,28259,4/12/2013,HIGH
3354,28419,4/19/2013,LOW
3355,28614,4/26/2013,CRITICAL
3356,28741,5/3/2013,NOT SPECIFIED
3357,28769,5/10/2013,LOW
3358,28928,5/17/2013,LOW
3359,29058,5/24/2013,HIGH
3360,29127,5/31/2013,CRITICAL
3361,29191,6/7/2013,MEDIUM
3362,29249,6/14/2013,LOW
3363,29347,6/21/2013,MEDIUM
3364,29478,6/28/2013,HIGH
3365,29991,7/5/2013,LOW
3366,30853,7/12/2013,MEDIUM
3367,30886,7/19/2013,LOW
3368,31042,7/26/2013,MEDIUM
3369,31078,11/2/2012,CRITICAL
3370,31493,11/9/2012,HIGH
3371,31555,11/16/2012,CRITICAL
3372,31744,11/23/2012,MEDIUM
3373,31842,11/30/2012,MEDIUM
3374,31910,12/7/2012,MEDIUM
3375,32519,12/14/2012,LOW
3376,32647,12/21/2012,HIGH
3377,32966,12/28/2012,LOW
3378,33218,1/4/2013,NOT SPECIFIED
3379,33285,1/11/2013,HIGH
3380,33479,1/18/2013,CRITICAL
3381,33537,1/25/2013,MEDIUM
3382,33569,2/1/2013,LOW
3383,33571,2/8/2013,MEDIUM
3384,33637,2/15/2013,LOW
3385,33670,2/22/2013,HIGH
3386,33794,3/1/2013,CRITICAL
3387,33857,3/8/2013,CRITICAL
3388,34400,3/15/2013,LOW
3389,34407,3/22/2013,LOW
3390,34432,3/29/2013,NOT SPECIFIED
3391,34497,4/5/2013,MEDIUM
3392,34498,4/12/2013,LOW
3393,35045,4/19/2013,MEDIUM
3394,35265,4/26/2013,NOT SPECIFIED
3395,35461,5/3/2013,CRITICAL
3396,35590,5/10/2013,CRITICAL
3397,35687,5/17/2013,NOT SPECIFIED
3398,35776,5/24/2013,MEDIUM
3399,35782,5/31/2013,LOW
3400,35813,6/7/2013,CRITICAL
3401,36003,6/14/2013,MEDIUM
3402,36102,6/21/2013,NOT SPECIFIED
3403,36295,6/28/2013,MEDIUM
3404,36323,7/5/2013,HIGH
3405,36354,7/12/2013,MEDIUM
3406,36512,7/19/2013,NOT SPECIFIED
3407,36932,7/26/2013,LOW
3408,37025,11/2/2012,HIGH
3409,37124,11/9/2012,LOW
3410,37696,11/16/2012,NOT SPECIFIED
3411,37702,11/23/2012,NOT SPECIFIED
3412,37794,11/30/2012,LOW
3413,37987,12/7/2012,HIGH
3414,38340,12/14/2012,CRITICAL
3415,38786,12/21/2012,MEDIUM
3416,38852,12/28/2012,NOT SPECIFIED
3417,39008,1/4/2013,NOT SPECIFIED
3418,39331,1/11/2013,HIGH
3419,39399,1/18/2013,MEDIUM
3420,39876,1/25/2013,HIGH
3421,40032,2/1/2013,LOW
3422,40261,2/8/2013,CRITICAL
3423,40706,2/15/2013,MEDIUM
3424,40708,2/22/2013,NOT SPECIFIED
3425,40964,3/1/2013,CRITICAL
3426,42243,3/8/2013,MEDIUM
3427,42437,3/15/2013,CRITICAL
3428,42887,3/22/2013,MEDIUM
3429,43137,3/29/2013,HIGH
3430,43554,4/5/2013,CRITICAL
3431,43782,4/12/2013,MEDIUM
3432,43904,4/19/2013,NOT SPECIFIED
3433,43906,4/26/2013,HIGH
3434,44064,5/3/2013,MEDIUM
3435,44224,5/10/2013,HIGH
3436,44325,5/17/2013,MEDIUM
3437,44422,5/24/2013,MEDIUM
3438,44609,6/7/2013,LOW
3439,44935,6/28/2013,HIGH
3440,45127,7/5/2013,MEDIUM
3441,45413,7/19/2013,HIGH
3442,45571,7/26/2013,MEDIUM
3443,45575,11/2/2012,CRITICAL
3444,45794,11/9/2012,CRITICAL
3445,45860,11/16/2012,LOW
3446,46021,11/23/2012,HIGH
3447,46147,11/30/2012,CRITICAL
3448,46211,12/7/2012,LOW
3449,46241,12/14/2012,NOT SPECIFIED
3450,46244,12/21/2012,MEDIUM
3451,46305,12/28/2012,LOW
3452,46372,1/4/2013,HIGH
3453,46656,1/11/2013,HIGH
3454,46721,1/18/2013,MEDIUM
3455,46852,1/25/2013,NOT SPECIFIED
3456,46949,2/1/2013,HIGH
3457,46951,2/8/2013,CRITICAL
3458,47075,2/15/2013,MEDIUM
3459,47399,2/22/2013,LOW
3460,47493,3/1/2013,CRITICAL
3461,47777,3/8/2013,LOW
3462,47844,3/15/2013,CRITICAL
3463,47941,3/22/2013,HIGH
3464,48423,3/29/2013,HIGH
3465,48837,4/5/2013,NOT SPECIFIED
3466,48993,4/12/2013,LOW
3467,49123,4/19/2013,HIGH
3468,49220,4/26/2013,CRITICAL
3469,49409,5/3/2013,HIGH
3470,49479,5/10/2013,MEDIUM
3471,49600,5/17/2013,LOW
3472,50242,5/24/2013,NOT SPECIFIED
3473,50275,5/31/2013,MEDIUM
3474,50403,6/7/2013,NOT SPECIFIED
3475,50405,6/14/2013,MEDIUM
3476,50464,6/21/2013,CRITICAL
3477,50465,6/28/2013,MEDIUM
3478,50469,7/5/2013,NOT SPECIFIED
3479,50789,7/12/2013,NOT SPECIFIED
3480,51044,7/19/2013,LOW
3481,51302,7/26/2013,NOT SPECIFIED
3482,51392,11/2/2012,MEDIUM
3483,51650,11/9/2012,HIGH
3484,51652,11/16/2012,NOT SPECIFIED
3485,51876,11/23/2012,CRITICAL
3486,52070,11/30/2012,NOT SPECIFIED
3487,52160,12/7/2012,CRITICAL
3488,52258,12/14/2012,LOW
3489,52608,12/21/2012,LOW
3490,52640,12/28/2012,MEDIUM
3491,53412,1/4/2013,CRITICAL
3492,53568,1/11/2013,MEDIUM
3493,53956,1/18/2013,HIGH
3494,54371,1/25/2013,NOT SPECIFIED
3495,54436,2/1/2013,HIGH
3496,54464,2/8/2013,HIGH
3497,54468,2/15/2013,HIGH
3498,54819,2/22/2013,LOW
3499,54882,3/1/2013,CRITICAL
3500,55042,3/8/2013,HIGH
3501,55046,3/15/2013,CRITICAL
3502,55297,3/22/2013,MEDIUM
3503,55360,3/29/2013,MEDIUM
3504,55623,4/5/2013,CRITICAL
3505,55650,4/12/2013,LOW
3506,55651,4/19/2013,MEDIUM
3507,56322,4/26/2013,MEDIUM
3508,56608,5/3/2013,CRITICAL
3509,56612,5/10/2013,HIGH
3510,56835,5/17/2013,NOT SPECIFIED
3511,57058,5/24/2013,MEDIUM
3512,57506,5/31/2013,MEDIUM
3513,57574,6/7/2013,CRITICAL
3514,57602,6/14/2013,LOW
3515,57921,6/21/2013,MEDIUM
3516,57958,6/28/2013,CRITICAL
3517,58086,7/5/2013,MEDIUM
3518,58182,7/12/2013,HIGH
3519,58342,7/19/2013,HIGH
3520,59174,7/26/2013,MEDIUM
3521,59361,11/2/2012,HIGH
3522,59365,11/9/2012,MEDIUM
3523,59492,11/16/2012,NOT SPECIFIED
3524,59684,11/23/2012,MEDIUM
3525,512,11/30/2012,LOW
3526,1287,12/7/2012,HIGH
3527,1895,12/14/2012,MEDIUM
3528,2023,12/21/2012,LOW
3529,2593,12/28/2012,HIGH
3530,3461,1/4/2013,CRITICAL
3531,3554,1/11/2013,LOW
3532,4166,1/18/2013,LOW
3533,5059,1/25/2013,HIGH
3534,5254,2/1/2013,NOT SPECIFIED
3535,5575,2/8/2013,LOW
3536,5954,2/15/2013,CRITICAL
3537,6018,2/22/2013,LOW
3538,6336,3/1/2013,HIGH
3539,7559,3/8/2013,CRITICAL
3540,8070,3/15/2013,MEDIUM
3541,8259,3/22/2013,MEDIUM
3542,8642,3/29/2013,HIGH
3543,8803,4/5/2013,NOT SPECIFIED
3544,9383,4/12/2013,NOT SPECIFIED
3545,10278,4/19/2013,LOW
3546,10949,4/26/2013,MEDIUM
3547,11335,5/3/2013,HIGH
3548,13127,5/10/2013,MEDIUM
3549,14978,5/17/2013,CRITICAL
3550,15751,5/24/2013,CRITICAL
3551,15815,5/31/2013,CRITICAL
3552,16737,6/7/2013,NOT SPECIFIED
3553,17124,6/14/2013,CRITICAL
3554,17666,6/21/2013,MEDIUM
3555,19075,6/28/2013,CRITICAL
3556,21220,7/5/2013,NOT SPECIFIED
3557,21600,7/12/2013,LOW
3558,22117,7/19/2013,CRITICAL
3559,22211,7/26/2013,NOT SPECIFIED
3560,22404,11/2/2012,LOW
3561,23362,11/9/2012,MEDIUM
3562,23399,11/16/2012,HIGH
3563,23781,11/23/2012,CRITICAL
3564,23812,11/30/2012,CRITICAL
3565,24199,12/7/2012,CRITICAL
3566,25155,12/14/2012,LOW
3567,26084,12/21/2012,LOW
3568,26146,12/28/2012,LOW
3569,26529,1/4/2013,LOW
3570,26693,1/11/2013,MEDIUM
3571,26951,1/18/2013,NOT SPECIFIED
3572,27141,1/25/2013,NOT SPECIFIED
3573,27302,2/1/2013,LOW
3574,27426,2/8/2013,LOW
3575,27810,2/15/2013,HIGH
3576,28674,2/22/2013,HIGH
3577,28742,3/1/2013,LOW
3578,28772,3/8/2013,HIGH
3579,29152,3/15/2013,LOW
3580,29639,3/22/2013,CRITICAL
3581,30407,3/29/2013,LOW
3582,31175,4/5/2013,CRITICAL
3583,32455,4/12/2013,HIGH
3584,32484,4/19/2013,NOT SPECIFIED
3585,34402,4/26/2013,HIGH
3586,34723,5/3/2013,MEDIUM
3587,34757,5/10/2013,HIGH
3588,34913,5/17/2013,MEDIUM
3589,35136,5/24/2013,CRITICAL
3590,35299,5/31/2013,NOT SPECIFIED
3591,36676,6/7/2013,NOT SPECIFIED
3592,36708,6/14/2013,NOT SPECIFIED
