Ship_id,Order_ID,Ship_Mode,Ship_Date
648,38017,REGULAR AIR,4/12/2013
649,38272,REGULAR AIR,4/19/2013
650,39301,DELIVERY TRUCK,4/26/2013
651,39367,REGULAR AIR,5/3/2013
652,39655,DELIVERY TRUCK,5/10/2013
653,40803,REGULAR AIR,5/17/2013
654,40806,REGULAR AIR,5/24/2013
655,43523,REGULAR AIR,6/7/2013
656,44199,REGULAR AIR,7/5/2013
657,44231,REGULAR AIR,11/2/2012
658,45573,REGULAR AIR,11/9/2012
659,45763,DELIVERY TRUCK,11/16/2012
660,48165,REGULAR AIR,11/23/2012
661,48197,REGULAR AIR,11/30/2012
662,48484,REGULAR AIR,12/7/2012
663,49153,REGULAR AIR,12/14/2012
664,49412,DELIVERY TRUCK,12/21/2012
665,49761,EXPRESS AIR,12/28/2012
666,50310,REGULAR AIR,1/4/2013
667,51072,REGULAR AIR,1/11/2013
668,51648,REGULAR AIR,1/18/2013
669,52035,REGULAR AIR,1/25/2013
670,52326,REGULAR AIR,2/1/2013
671,52737,REGULAR AIR,2/8/2013
672,53216,EXPRESS AIR,2/15/2013
673,54081,REGULAR AIR,2/22/2013
674,54560,REGULAR AIR,3/1/2013
675,54947,REGULAR AIR,3/8/2013
676,55170,REGULAR AIR,3/15/2013
677,55777,DELIVERY TRUCK,3/22/2013
678,56001,REGULAR AIR,3/29/2013
679,56640,REGULAR AIR,4/5/2013
680,59393,REGULAR AIR,4/12/2013
681,59712,REGULAR AIR,4/19/2013
682,59905,REGULAR AIR,4/26/2013
683,322,REGULAR AIR,5/3/2013
684,962,REGULAR AIR,5/10/2013
685,1221,EXPRESS AIR,5/17/2013
686,1445,EXPRESS AIR,5/24/2013
687,1799,REGULAR AIR,5/31/2013
688,2720,REGULAR AIR,6/7/2013
689,3685,DELIVERY TRUCK,6/14/2013
690,3687,REGULAR AIR,6/21/2013
691,3907,REGULAR AIR,6/28/2013
692,4067,DELIVERY TRUCK,7/5/2013
693,4257,DELIVERY TRUCK,7/12/2013
694,4261,EXPRESS AIR,7/19/2013
695,4294,EXPRESS AIR,7/26/2013
696,4642,REGULAR AIR,11/2/2012
697,4864,REGULAR AIR,11/9/2012
698,4996,REGULAR AIR,11/16/2012
699,5121,REGULAR AIR,11/23/2012
700,5346,REGULAR AIR,11/30/2012
701,5473,REGULAR AIR,12/7/2012
702,5698,REGULAR AIR,12/14/2012
703,6144,REGULAR AIR,12/21/2012
704,6374,REGULAR AIR,12/28/2012
705,7169,EXPRESS AIR,1/4/2013
706,7427,DELIVERY TRUCK,1/11/2013
707,8229,REGULAR AIR,1/18/2013
708,8290,EXPRESS AIR,1/25/2013
709,8515,REGULAR AIR,2/1/2013
710,8801,REGULAR AIR,2/8/2013
711,8992,REGULAR AIR,2/15/2013
712,9409,REGULAR AIR,2/22/2013
713,10306,REGULAR AIR,3/1/2013
714,10470,DELIVERY TRUCK,3/8/2013
715,10819,REGULAR AIR,3/15/2013
716,10916,EXPRESS AIR,3/22/2013
717,10944,EXPRESS AIR,3/29/2013
718,11301,REGULAR AIR,4/5/2013
719,11332,REGULAR AIR,4/12/2013
720,11392,REGULAR AIR,4/19/2013
721,11745,REGULAR AIR,4/26/2013
722,11875,REGULAR AIR,5/3/2013
723,11907,REGULAR AIR,5/10/2013
724,12129,REGULAR AIR,5/17/2013
725,12579,DELIVERY TRUCK,5/24/2013
726,12743,REGULAR AIR,5/31/2013
727,12902,REGULAR AIR,6/7/2013
728,13380,EXPRESS AIR,6/14/2013
729,13606,REGULAR AIR,6/21/2013
730,13889,REGULAR AIR,6/28/2013
731,13984,REGULAR AIR,7/5/2013
732,13986,DELIVERY TRUCK,7/12/2013
733,14240,REGULAR AIR,7/19/2013
734,14276,REGULAR AIR,7/26/2013
735,14471,REGULAR AIR,11/2/2012
736,14529,REGULAR AIR,11/9/2012
737,14948,REGULAR AIR,11/16/2012
738,16161,EXPRESS AIR,11/23/2012
739,16257,REGULAR AIR,11/30/2012
740,16806,REGULAR AIR,12/7/2012
741,17344,REGULAR AIR,12/14/2012
742,17382,REGULAR AIR,12/21/2012
743,17507,REGULAR AIR,12/28/2012
744,17702,EXPRESS AIR,1/4/2013
745,17831,EXPRESS AIR,1/11/2013
746,18179,REGULAR AIR,1/18/2013
747,19044,EXPRESS AIR,1/25/2013
748,19462,REGULAR AIR,2/1/2013
749,19936,EXPRESS AIR,2/8/2013
750,19972,REGULAR AIR,2/15/2013
751,20038,DELIVERY TRUCK,2/22/2013
752,20389,REGULAR AIR,3/1/2013
753,20676,REGULAR AIR,3/8/2013
754,20807,REGULAR AIR,3/15/2013
755,20838,REGULAR AIR,3/22/2013
756,20960,DELIVERY TRUCK,3/29/2013
757,20961,REGULAR AIR,4/5/2013
758,21350,REGULAR AIR,4/12/2013
759,21572,EXPRESS AIR,4/19/2013
760,21671,DELIVERY TRUCK,4/26/2013
761,22657,REGULAR AIR,5/3/2013
762,23207,REGULAR AIR,5/10/2013
763,23940,REGULAR AIR,5/17/2013
764,24450,EXPRESS AIR,5/24/2013
765,24580,REGULAR AIR,5/31/2013
766,24833,REGULAR AIR,6/7/2013
767,24933,REGULAR AIR,6/14/2013
768,25031,REGULAR AIR,6/21/2013
769,25633,REGULAR AIR,6/28/2013
770,25635,REGULAR AIR,7/5/2013
771,25830,EXPRESS AIR,7/12/2013
772,26342,REGULAR AIR,7/19/2013
773,26368,REGULAR AIR,7/26/2013
774,26372,REGULAR AIR,11/2/2012
775,26756,REGULAR AIR,11/9/2012
776,26851,REGULAR AIR,11/16/2012
777,26981,REGULAR AIR,11/23/2012
778,27298,REGULAR AIR,11/30/2012
779,27330,REGULAR AIR,12/7/2012
780,27781,REGULAR AIR,12/14/2012
781,28225,REGULAR AIR,12/21/2012
782,28389,REGULAR AIR,12/28/2012
783,28898,REGULAR AIR,1/4/2013
784,28901,REGULAR AIR,1/11/2013
785,29185,REGULAR AIR,1/18/2013
786,29408,EXPRESS AIR,1/25/2013
787,29985,REGULAR AIR,2/1/2013
788,29986,DELIVERY TRUCK,2/8/2013
789,30147,REGULAR AIR,2/15/2013
790,30149,REGULAR AIR,2/22/2013
791,30310,REGULAR AIR,3/1/2013
792,31426,REGULAR AIR,3/8/2013
793,31872,REGULAR AIR,3/15/2013
794,31874,REGULAR AIR,3/22/2013
795,31938,DELIVERY TRUCK,3/29/2013
796,32582,REGULAR AIR,4/5/2013
797,32611,REGULAR AIR,4/12/2013
798,32901,EXPRESS AIR,4/19/2013
799,33284,EXPRESS AIR,4/26/2013
800,33287,REGULAR AIR,5/3/2013
801,33732,REGULAR AIR,5/10/2013
802,34435,DELIVERY TRUCK,5/17/2013
803,34852,REGULAR AIR,5/24/2013
804,35649,REGULAR AIR,5/31/2013
805,36480,REGULAR AIR,6/7/2013
806,36803,REGULAR AIR,6/14/2013
807,36805,EXPRESS AIR,6/21/2013
808,36834,REGULAR AIR,6/28/2013
809,37410,DELIVERY TRUCK,7/5/2013
810,37729,REGULAR AIR,7/12/2013
811,37988,REGULAR AIR,7/19/2013
812,38690,EXPRESS AIR,7/26/2013
813,38758,EXPRESS AIR,11/2/2012
814,39332,REGULAR AIR,11/9/2012
815,39745,REGULAR AIR,11/16/2012
816,40134,REGULAR AIR,11/23/2012
817,40164,REGULAR AIR,11/30/2012
818,40608,EXPRESS AIR,12/7/2012
819,40801,REGULAR AIR,12/14/2012
820,40965,EXPRESS AIR,12/21/2012
821,41286,REGULAR AIR,12/28/2012
822,41412,REGULAR AIR,1/4/2013
823,41569,REGULAR AIR,1/11/2013
824,41633,DELIVERY TRUCK,1/18/2013
825,41895,REGULAR AIR,1/25/2013
826,42112,REGULAR AIR,2/1/2013
827,42177,REGULAR AIR,2/8/2013
828,42339,REGULAR AIR,2/15/2013
829,42342,DELIVERY TRUCK,2/22/2013
830,42947,DELIVERY TRUCK,3/1/2013
831,43079,REGULAR AIR,3/8/2013
832,43111,REGULAR AIR,3/15/2013
833,43140,REGULAR AIR,3/22/2013
834,44098,REGULAR AIR,3/29/2013
835,44451,REGULAR AIR,4/5/2013
836,45059,REGULAR AIR,4/12/2013
837,45155,REGULAR AIR,4/19/2013
838,45317,EXPRESS AIR,4/26/2013
839,45731,REGULAR AIR,5/3/2013
840,46849,DELIVERY TRUCK,5/10/2013
841,47108,REGULAR AIR,5/17/2013
842,47520,REGULAR AIR,5/24/2013
843,47527,DELIVERY TRUCK,5/31/2013
844,47713,REGULAR AIR,6/7/2013
845,48452,REGULAR AIR,6/14/2013
846,49088,REGULAR AIR,6/21/2013
847,49223,REGULAR AIR,6/28/2013
848,49987,REGULAR AIR,7/5/2013
849,50208,REGULAR AIR,7/12/2013
850,50338,REGULAR AIR,7/19/2013
851,50945,REGULAR AIR,7/26/2013
852,51462,REGULAR AIR,11/2/2012
853,51494,REGULAR AIR,11/9/2012
854,51525,EXPRESS AIR,11/16/2012
855,52933,DELIVERY TRUCK,11/23/2012
856,53025,REGULAR AIR,11/30/2012
857,53894,REGULAR AIR,12/7/2012
858,53953,REGULAR AIR,12/14/2012
859,54304,EXPRESS AIR,12/21/2012
860,55075,REGULAR AIR,12/28/2012
861,55268,REGULAR AIR,1/4/2013
862,55367,EXPRESS AIR,1/11/2013
863,56321,REGULAR AIR,1/18/2013
864,56610,REGULAR AIR,1/25/2013
865,56740,DELIVERY TRUCK,2/1/2013
866,56901,REGULAR AIR,2/8/2013
867,57314,REGULAR AIR,2/15/2013
868,57376,REGULAR AIR,2/22/2013
869,57671,REGULAR AIR,3/1/2013
870,57700,EXPRESS AIR,3/8/2013
871,58407,REGULAR AIR,3/15/2013
872,58593,REGULAR AIR,3/22/2013
873,58884,DELIVERY TRUCK,3/29/2013
874,58913,REGULAR AIR,4/5/2013
875,58978,REGULAR AIR,4/12/2013
876,229,REGULAR AIR,4/19/2013
877,706,REGULAR AIR,4/26/2013
878,1285,DELIVERY TRUCK,5/3/2013
879,1313,DELIVERY TRUCK,5/10/2013
880,1346,DELIVERY TRUCK,5/17/2013
881,1699,REGULAR AIR,5/24/2013
882,2208,REGULAR AIR,5/31/2013
883,2656,REGULAR AIR,6/7/2013
884,3361,DELIVERY TRUCK,6/14/2013
885,3393,REGULAR AIR,6/21/2013
886,4487,REGULAR AIR,6/28/2013
887,4579,REGULAR AIR,7/5/2013
888,5061,EXPRESS AIR,7/12/2013
889,5092,REGULAR AIR,7/19/2013
890,5511,REGULAR AIR,7/26/2013
891,5799,REGULAR AIR,11/2/2012
892,5890,REGULAR AIR,11/9/2012
893,6596,DELIVERY TRUCK,11/16/2012
894,7015,REGULAR AIR,11/23/2012
895,7106,REGULAR AIR,11/30/2012
896,8007,REGULAR AIR,12/7/2012
897,8257,DELIVERY TRUCK,12/14/2012
898,8773,REGULAR AIR,12/21/2012
899,9057,REGULAR AIR,12/28/2012
900,9285,DELIVERY TRUCK,1/4/2013
901,9861,REGULAR AIR,1/11/2013
902,9922,REGULAR AIR,1/18/2013
903,9923,REGULAR AIR,1/25/2013
904,9925,REGULAR AIR,2/1/2013
905,10593,EXPRESS AIR,2/8/2013
906,11969,REGULAR AIR,2/15/2013
907,12228,DELIVERY TRUCK,2/22/2013
908,12355,DELIVERY TRUCK,3/1/2013
909,12389,REGULAR AIR,3/8/2013
910,12710,EXPRESS AIR,3/15/2013
911,13636,DELIVERY TRUCK,3/22/2013
912,14021,REGULAR AIR,3/29/2013
913,14338,REGULAR AIR,4/5/2013
914,14406,REGULAR AIR,4/12/2013
915,15878,REGULAR AIR,4/19/2013
916,16133,REGULAR AIR,4/26/2013
917,16612,REGULAR AIR,5/3/2013
918,16967,EXPRESS AIR,5/10/2013
919,18432,REGULAR AIR,5/17/2013
920,18464,REGULAR AIR,5/24/2013
921,18754,REGULAR AIR,5/31/2013
922,19905,EXPRESS AIR,6/7/2013
923,20256,REGULAR AIR,6/14/2013
924,20386,REGULAR AIR,6/21/2013
925,20455,EXPRESS AIR,6/28/2013
926,20642,REGULAR AIR,7/5/2013
927,21379,EXPRESS AIR,7/12/2013
928,21766,EXPRESS AIR,7/19/2013
929,22053,REGULAR AIR,7/26/2013
930,22368,REGULAR AIR,11/2/2012
931,22885,EXPRESS AIR,11/9/2012
932,22947,REGULAR AIR,11/16/2012
933,23844,EXPRESS AIR,11/23/2012
934,24039,REGULAR AIR,11/30/2012
935,25347,REGULAR AIR,12/7/2012
936,25825,DELIVERY TRUCK,12/14/2012
937,26304,REGULAR AIR,12/21/2012
938,26726,REGULAR AIR,12/28/2012
939,27266,REGULAR AIR,1/4/2013
940,27396,REGULAR AIR,1/11/2013
941,28480,DELIVERY TRUCK,1/18/2013
942,29158,REGULAR AIR,1/25/2013
943,29409,EXPRESS AIR,2/1/2013
944,29956,REGULAR AIR,2/8/2013
945,30341,REGULAR AIR,2/15/2013
946,30467,REGULAR AIR,2/22/2013
947,30785,REGULAR AIR,3/1/2013
948,31171,REGULAR AIR,3/8/2013
949,31297,DELIVERY TRUCK,3/15/2013
950,31553,REGULAR AIR,3/22/2013
951,32706,REGULAR AIR,3/29/2013
952,33122,REGULAR AIR,4/5/2013
953,33570,EXPRESS AIR,4/12/2013
954,33893,REGULAR AIR,4/19/2013
955,34599,REGULAR AIR,4/26/2013
956,34721,REGULAR AIR,5/3/2013
957,34787,REGULAR AIR,5/10/2013
958,34791,DELIVERY TRUCK,5/17/2013
959,34822,REGULAR AIR,5/24/2013
960,34853,REGULAR AIR,5/31/2013
961,35522,REGULAR AIR,6/7/2013
962,36099,DELIVERY TRUCK,6/14/2013
963,36359,EXPRESS AIR,6/21/2013
964,36901,REGULAR AIR,6/28/2013
965,37412,REGULAR AIR,7/5/2013
966,38625,REGULAR AIR,7/12/2013
967,38656,REGULAR AIR,7/19/2013
968,38784,DELIVERY TRUCK,7/26/2013
969,38882,REGULAR AIR,11/2/2012
970,39527,REGULAR AIR,11/9/2012
971,39845,REGULAR AIR,11/16/2012
972,39877,EXPRESS AIR,11/23/2012
973,40259,EXPRESS AIR,11/30/2012
974,41217,REGULAR AIR,12/7/2012
975,41671,REGULAR AIR,12/14/2012
976,41927,REGULAR AIR,12/21/2012
977,41988,REGULAR AIR,12/28/2012
978,42692,REGULAR AIR,1/4/2013
979,44007,REGULAR AIR,1/11/2013
980,44450,REGULAR AIR,1/18/2013
981,44610,REGULAR AIR,1/25/2013
982,44999,REGULAR AIR,2/1/2013
983,45025,REGULAR AIR,2/8/2013
984,45248,EXPRESS AIR,2/15/2013
985,45249,REGULAR AIR,2/22/2013
986,45570,REGULAR AIR,3/1/2013
987,46375,REGULAR AIR,3/8/2013
988,46885,DELIVERY TRUCK,3/15/2013
989,46948,DELIVERY TRUCK,3/22/2013
990,47267,REGULAR AIR,3/29/2013
991,47333,REGULAR AIR,4/5/2013
992,48167,REGULAR AIR,4/12/2013
993,48230,REGULAR AIR,4/19/2013
994,48480,REGULAR AIR,4/26/2013
995,48614,DELIVERY TRUCK,5/3/2013
996,48772,REGULAR AIR,5/10/2013
997,48800,REGULAR AIR,5/17/2013
998,48931,REGULAR AIR,5/24/2013
999,49126,REGULAR AIR,5/31/2013
1000,49283,REGULAR AIR,6/7/2013
1001,49441,REGULAR AIR,6/14/2013
1002,49601,DELIVERY TRUCK,6/21/2013
1003,49763,REGULAR AIR,6/28/2013
1004,49927,DELIVERY TRUCK,7/5/2013
1005,50048,REGULAR AIR,7/12/2013
1006,50499,REGULAR AIR,7/19/2013
1007,51041,REGULAR AIR,7/26/2013
1008,51328,REGULAR AIR,11/2/2012
1009,51333,REGULAR AIR,11/9/2012
1010,51365,REGULAR AIR,11/16/2012
1011,51777,REGULAR AIR,11/23/2012
1012,51814,REGULAR AIR,11/30/2012
1013,51975,DELIVERY TRUCK,12/7/2012
1014,52225,EXPRESS AIR,12/14/2012
1015,52487,REGULAR AIR,12/21/2012
1016,52868,EXPRESS AIR,12/28/2012
1017,53221,REGULAR AIR,1/4/2013
1018,53600,REGULAR AIR,1/11/2013
1019,53667,REGULAR AIR,1/18/2013
1020,53891,REGULAR AIR,1/25/2013
1021,53955,REGULAR AIR,2/1/2013
1022,54150,REGULAR AIR,2/8/2013
1023,55429,REGULAR AIR,2/15/2013
1024,55462,REGULAR AIR,2/22/2013
1025,55749,REGULAR AIR,3/1/2013
1026,55873,DELIVERY TRUCK,3/8/2013
1027,56135,REGULAR AIR,3/15/2013
1028,56708,EXPRESS AIR,3/22/2013
1029,57986,REGULAR AIR,3/29/2013
1030,58310,REGULAR AIR,4/5/2013
1031,58725,DELIVERY TRUCK,4/12/2013
1032,902,REGULAR AIR,4/19/2013
1033,2147,REGULAR AIR,4/26/2013
1034,2306,REGULAR AIR,5/3/2013
1035,2823,REGULAR AIR,5/10/2013
1036,3110,REGULAR AIR,5/17/2013
1037,3463,REGULAR AIR,5/24/2013
1038,4034,EXPRESS AIR,5/31/2013
1039,4037,REGULAR AIR,6/7/2013
1040,5538,REGULAR AIR,6/14/2013
1041,5863,REGULAR AIR,6/21/2013
1042,7175,DELIVERY TRUCK,6/28/2013
1043,7364,REGULAR AIR,7/5/2013
1044,7878,EXPRESS AIR,7/12/2013
1045,7878,REGULAR AIR,7/19/2013
1046,8551,REGULAR AIR,7/26/2013
1047,8834,DELIVERY TRUCK,11/2/2012
1048,9155,DELIVERY TRUCK,11/9/2012
1049,9668,REGULAR AIR,11/16/2012
1050,10242,REGULAR AIR,11/23/2012
1051,12292,REGULAR AIR,11/30/2012
1052,14503,DELIVERY TRUCK,12/7/2012
1053,15109,EXPRESS AIR,12/14/2012
1054,15142,REGULAR AIR,12/21/2012
1055,15332,REGULAR AIR,12/28/2012
1056,15872,REGULAR AIR,1/4/2013
1057,16032,REGULAR AIR,1/11/2013
1058,16165,REGULAR AIR,1/18/2013
1059,17632,REGULAR AIR,1/25/2013
1060,19492,REGULAR AIR,2/1/2013
1061,20102,REGULAR AIR,2/8/2013
1062,21863,REGULAR AIR,2/15/2013
1063,21894,REGULAR AIR,2/22/2013
1064,22022,REGULAR AIR,3/1/2013
1065,22663,REGULAR AIR,3/8/2013
1066,23713,REGULAR AIR,3/15/2013
1067,24358,REGULAR AIR,3/22/2013
1068,24386,REGULAR AIR,3/29/2013
1069,24899,REGULAR AIR,4/5/2013
1070,25473,DELIVERY TRUCK,4/12/2013
1071,25638,REGULAR AIR,4/19/2013
1072,26016,REGULAR AIR,4/26/2013
1073,26691,REGULAR AIR,5/3/2013
1074,27015,DELIVERY TRUCK,5/10/2013
1075,27840,DELIVERY TRUCK,5/17/2013
1076,28130,REGULAR AIR,5/24/2013
1077,28290,REGULAR AIR,5/31/2013
1078,29927,REGULAR AIR,6/7/2013
1079,29953,EXPRESS AIR,6/14/2013
1080,31238,DELIVERY TRUCK,6/21/2013
1081,32067,EXPRESS AIR,6/28/2013
1082,32198,REGULAR AIR,7/5/2013
1083,32231,REGULAR AIR,7/12/2013
1084,32452,REGULAR AIR,7/19/2013
1085,32998,DELIVERY TRUCK,7/26/2013
1086,33091,REGULAR AIR,11/2/2012
1087,33250,REGULAR AIR,11/9/2012
1088,33378,REGULAR AIR,11/16/2012
1089,33889,EXPRESS AIR,11/23/2012
1090,34567,DELIVERY TRUCK,11/30/2012
1091,36163,EXPRESS AIR,12/7/2012
1092,36449,DELIVERY TRUCK,12/14/2012
1093,36675,DELIVERY TRUCK,12/21/2012
1094,37862,REGULAR AIR,12/28/2012
1095,38240,EXPRESS AIR,1/4/2013
1096,38693,REGULAR AIR,1/11/2013
1097,38917,DELIVERY TRUCK,1/18/2013
1098,39015,EXPRESS AIR,1/25/2013
1099,39265,REGULAR AIR,2/1/2013
1100,40962,REGULAR AIR,2/8/2013
1101,41059,REGULAR AIR,2/15/2013
1102,41664,DELIVERY TRUCK,2/22/2013
1103,42596,REGULAR AIR,3/1/2013
1104,43424,REGULAR AIR,3/8/2013
1105,43808,REGULAR AIR,3/15/2013
1106,45218,REGULAR AIR,3/22/2013
1107,46050,REGULAR AIR,3/29/2013
1108,46117,REGULAR AIR,4/5/2013
1109,46243,EXPRESS AIR,4/12/2013
1110,46310,REGULAR AIR,4/19/2013
1111,46503,EXPRESS AIR,4/26/2013
1112,46726,DELIVERY TRUCK,5/3/2013
1113,47042,DELIVERY TRUCK,5/10/2013
1114,47174,REGULAR AIR,5/17/2013
1115,48034,REGULAR AIR,5/24/2013
1116,48164,REGULAR AIR,5/31/2013
1117,49189,REGULAR AIR,6/7/2013
1118,49986,EXPRESS AIR,6/14/2013
1119,50336,DELIVERY TRUCK,6/21/2013
1120,50373,REGULAR AIR,6/28/2013
1121,50564,REGULAR AIR,7/5/2013
1122,50949,REGULAR AIR,7/12/2013
1123,51361,REGULAR AIR,7/19/2013
1124,51361,REGULAR AIR,7/26/2013
1125,51780,REGULAR AIR,11/2/2012
1126,51940,REGULAR AIR,11/9/2012
1127,52071,REGULAR AIR,11/16/2012
1128,53152,REGULAR AIR,11/23/2012
1129,54177,REGULAR AIR,11/30/2012
1130,55107,REGULAR AIR,12/7/2012
1131,55461,DELIVERY TRUCK,12/14/2012
1132,55526,REGULAR AIR,12/21/2012
1133,55969,REGULAR AIR,12/28/2012
1134,57153,REGULAR AIR,1/4/2013
1135,57538,REGULAR AIR,1/11/2013
1136,58656,REGULAR AIR,1/18/2013
1137,58789,REGULAR AIR,1/25/2013
1138,59200,REGULAR AIR,2/1/2013
1139,59459,REGULAR AIR,2/8/2013
1140,59878,REGULAR AIR,2/15/2013
1141,59909,REGULAR AIR,2/22/2013
1142,1218,REGULAR AIR,3/1/2013
1143,1600,EXPRESS AIR,3/8/2013
1144,2373,EXPRESS AIR,3/15/2013
1145,2626,EXPRESS AIR,3/22/2013
1146,3109,REGULAR AIR,3/29/2013
1147,3777,REGULAR AIR,4/5/2013
1148,3973,REGULAR AIR,4/12/2013
1149,4932,EXPRESS AIR,4/19/2013
1150,7239,REGULAR AIR,4/26/2013
1151,9088,REGULAR AIR,5/3/2013
1152,11428,REGULAR AIR,5/10/2013
1153,12452,REGULAR AIR,5/17/2013
1154,13345,EXPRESS AIR,5/24/2013
1155,13410,EXPRESS AIR,5/31/2013
1156,15808,REGULAR AIR,6/7/2013
1157,16326,DELIVERY TRUCK,6/14/2013
1158,17985,DELIVERY TRUCK,6/21/2013
1159,20480,REGULAR AIR,6/28/2013
1160,21091,REGULAR AIR,7/5/2013
1161,26759,DELIVERY TRUCK,7/12/2013
1162,26853,REGULAR AIR,7/19/2013
1163,26918,REGULAR AIR,7/26/2013
1164,27456,REGULAR AIR,11/2/2012
1165,28420,REGULAR AIR,11/9/2012
1166,29318,EXPRESS AIR,11/16/2012
1167,30016,REGULAR AIR,11/23/2012
1168,33255,REGULAR AIR,11/30/2012
1169,35104,REGULAR AIR,12/7/2012
1170,35142,DELIVERY TRUCK,12/14/2012
1171,35584,EXPRESS AIR,12/21/2012
1172,35908,REGULAR AIR,12/28/2012
1173,36706,REGULAR AIR,1/4/2013
1174,37121,EXPRESS AIR,1/11/2013
1175,38528,REGULAR AIR,1/18/2013
1176,38853,EXPRESS AIR,1/25/2013
1177,39590,REGULAR AIR,2/1/2013
1178,40707,EXPRESS AIR,2/8/2013
1179,40961,REGULAR AIR,2/15/2013
1180,41026,REGULAR AIR,2/22/2013
1181,41543,EXPRESS AIR,3/1/2013
1182,41606,REGULAR AIR,3/8/2013
1183,41926,REGULAR AIR,3/15/2013
1184,50533,DELIVERY TRUCK,3/22/2013
1185,51747,EXPRESS AIR,3/29/2013
1186,53314,DELIVERY TRUCK,4/5/2013
1187,54791,REGULAR AIR,4/12/2013
1188,54912,REGULAR AIR,4/19/2013
1189,55269,EXPRESS AIR,4/26/2013
1190,56101,REGULAR AIR,5/3/2013
1191,56582,REGULAR AIR,5/10/2013
1192,56677,EXPRESS AIR,5/17/2013
1193,59683,REGULAR AIR,5/24/2013
1194,837,REGULAR AIR,5/31/2013
1195,1059,REGULAR AIR,6/7/2013
1196,1826,REGULAR AIR,6/14/2013
1197,2020,REGULAR AIR,6/21/2013
1198,10340,REGULAR AIR,6/28/2013
1199,11044,REGULAR AIR,7/5/2013
1200,15718,REGULAR AIR,7/12/2013
1201,17506,DELIVERY TRUCK,7/19/2013
1202,20003,REGULAR AIR,7/26/2013
1203,20805,REGULAR AIR,11/2/2012
1204,23524,REGULAR AIR,11/9/2012
1205,29860,REGULAR AIR,11/16/2012
1206,30787,DELIVERY TRUCK,11/23/2012
1207,37440,DELIVERY TRUCK,11/30/2012
1208,39872,REGULAR AIR,12/7/2012
1209,39943,DELIVERY TRUCK,12/14/2012
1210,42405,REGULAR AIR,12/21/2012
1211,47171,REGULAR AIR,12/28/2012
1212,48576,REGULAR AIR,1/4/2013
1213,53984,DELIVERY TRUCK,1/11/2013
1214,129,REGULAR AIR,1/18/2013
1215,388,REGULAR AIR,1/25/2013
1216,1345,REGULAR AIR,2/1/2013
1217,1793,EXPRESS AIR,2/8/2013
1218,2209,REGULAR AIR,2/15/2013
1219,2947,REGULAR AIR,2/22/2013
1220,3271,REGULAR AIR,3/1/2013
1221,4321,REGULAR AIR,3/8/2013
1222,4545,DELIVERY TRUCK,3/15/2013
1223,5572,REGULAR AIR,3/22/2013
1224,5703,EXPRESS AIR,3/29/2013
1225,5920,REGULAR AIR,4/5/2013
1226,6311,DELIVERY TRUCK,4/12/2013
1227,8231,EXPRESS AIR,4/19/2013
1228,8709,DELIVERY TRUCK,4/26/2013
1229,9765,REGULAR AIR,5/3/2013
1230,10147,EXPRESS AIR,5/10/2013
1231,11876,REGULAR AIR,5/17/2013
1232,12224,REGULAR AIR,5/24/2013
1233,12256,DELIVERY TRUCK,5/31/2013
1234,12261,REGULAR AIR,6/7/2013
1235,13408,REGULAR AIR,6/14/2013
1236,13444,REGULAR AIR,6/21/2013
1237,13601,REGULAR AIR,6/28/2013
1238,13894,REGULAR AIR,7/5/2013
1239,16480,REGULAR AIR,7/12/2013
1240,17858,DELIVERY TRUCK,7/19/2013
1241,18561,REGULAR AIR,7/26/2013
1242,19777,DELIVERY TRUCK,11/2/2012
1243,21601,EXPRESS AIR,11/9/2012
1244,21670,REGULAR AIR,11/16/2012
1245,23489,REGULAR AIR,11/23/2012
1246,24486,REGULAR AIR,11/30/2012
1247,24869,REGULAR AIR,12/7/2012
1248,25697,DELIVERY TRUCK,12/14/2012
1249,27490,DELIVERY TRUCK,12/21/2012
1250,27844,REGULAR AIR,12/28/2012
1251,28451,REGULAR AIR,1/4/2013
1252,28482,REGULAR AIR,1/11/2013
1253,28642,REGULAR AIR,1/18/2013
1254,29380,REGULAR AIR,1/25/2013
1255,32036,DELIVERY TRUCK,2/1/2013
1256,32295,EXPRESS AIR,2/8/2013
1257,33505,DELIVERY TRUCK,2/15/2013
1258,34086,REGULAR AIR,2/22/2013
1259,34209,DELIVERY TRUCK,3/1/2013
1260,36807,EXPRESS AIR,3/8/2013
1261,37318,REGULAR AIR,3/15/2013
1262,38496,REGULAR AIR,3/22/2013
1263,41702,DELIVERY TRUCK,3/29/2013
1264,44706,REGULAR AIR,4/5/2013
1265,45347,REGULAR AIR,4/12/2013
1266,46627,REGULAR AIR,4/19/2013
1267,47168,REGULAR AIR,4/26/2013
1268,50051,EXPRESS AIR,5/3/2013
1269,50433,DELIVERY TRUCK,5/10/2013
1270,50721,EXPRESS AIR,5/17/2013
1271,50758,DELIVERY TRUCK,5/24/2013
1272,50883,DELIVERY TRUCK,5/31/2013
1273,51524,REGULAR AIR,6/7/2013
1274,52322,DELIVERY TRUCK,6/14/2013
1275,52932,REGULAR AIR,6/21/2013
1276,52995,REGULAR AIR,6/28/2013
1277,53024,DELIVERY TRUCK,7/5/2013
1278,54145,REGULAR AIR,7/12/2013
1279,55840,REGULAR AIR,7/19/2013
1280,56930,EXPRESS AIR,7/26/2013
1281,57570,REGULAR AIR,11/2/2012
