Ord_id,Prod_id,Ship_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Order_Date,Market_id
354,354,354,354,101.47,0.03,9,18.64,4.5,0.59,11/16/2012,354
355,355,355,355,3982.21,0.03,23,1413.94,19.99,0.4,11/23/2012,355
356,356,356,356,33.44,0.1,4,6.88,2.87,0.4,11/30/2012,356
357,357,357,357,667.55,0,28,204.74,2.87,0.55,12/7/2012,357
358,358,358,358,436.17,0.08,40,141.27,7.46,0.59,12/14/2012,358
359,359,359,359,83.81,0.09,7,21.92,0.5,0.38,12/21/2012,359
360,360,360,360,218.81,0.03,36,7.45,2.27,0.56,12/28/2012,360
361,361,361,361,1823.02,0.04,19,80.8,39.61,0.67,1/4/2013,361
362,362,362,362,3633.03,0.09,33,1440.27,9.07,0.35,1/11/2013,362
363,363,363,363,209.63,0.01,35,43.53,1.2,0.55,1/18/2013,363
364,364,364,364,74.02,0.04,26,8.13,0.7,0.56,1/25/2013,364
365,365,365,365,2453.3,0.05,24,111.4,35.84,0.62,2/1/2013,365
366,366,366,366,6785.86,0.05,27,740.07,62.74,0.75,2/8/2013,366
367,367,367,367,4878.64,0.03,31,519.94,66.27,0.65,2/15/2013,367
368,368,368,368,2252.976,0.02,13,54.36,8.99,0.58,2/22/2013,368
369,369,369,369,147.02,0.02,29,77.03,5.49,0.38,3/1/2013,369
370,370,370,370,313.52,0.05,48,254.68,9.17,0.37,3/8/2013,370
371,371,371,371,57.96,0.06,17,47.32,3.97,0.56,3/15/2013,371
372,372,372,372,1662.33,0.02,32,783.84,5.81,0.38,3/22/2013,372
373,373,373,373,254.46,0.09,32,23.5,1.99,0.49,3/29/2013,373
374,374,374,374,278.19,0.02,32,149.39,0.96,0.43,4/5/2013,374
375,375,375,375,1484.49,0.09,23,230.5,19.99,0.4,4/12/2013,375
376,376,376,376,1703.8505,0,28,316.06,8.99,0.58,4/19/2013,376
377,377,377,377,740.49,0.1,18,88.9,6.22,NA,4/26/2013,377
378,378,378,378,101.2,0.1,37,38.58,0.5,0.36,5/3/2013,378
379,379,379,379,173.22,0.04,35,84.03,0.5,0.36,5/10/2013,379
380,380,380,380,303.1865,0.02,17,92.59,0.99,0.37,5/17/2013,380
381,381,381,381,6991.65,0.08,19,906.8,12.06,0.56,5/24/2013,381
382,382,382,382,692.73,0.01,16,94.97,17.48,0.36,5/31/2013,382
383,383,383,383,414.42,0.04,48,380.2,8.99,0.79,6/7/2013,383
384,384,384,384,145.93,0,27,113.32,7.44,0.36,6/14/2013,384
385,385,385,385,3.42,0.05,1,2.91,1.49,0.37,6/21/2013,385
386,386,386,386,28359.4,0.05,49,14440.39,24.49,0.37,6/28/2013,386
387,387,387,387,123.76,0.04,12,32.44,2.27,0.36,7/5/2013,387
388,388,388,388,27.83,0.09,2,22.14,9.45,0.6,7/12/2013,388
389,389,389,389,312.03,0.08,11,66.66,5.5,0.51,7/19/2013,389
390,390,390,390,6435.87,0.04,21,935.06,64.73,0.56,7/26/2013,390
391,391,391,391,522.49,0.08,12,236.43,16.71,0.66,11/2/2012,391
392,392,392,392,1851.62,0.09,19,220.84,35.84,0.62,11/9/2012,392
393,393,393,393,561.66,0.07,26,111.33,15.1,0.38,11/16/2012,393
394,394,394,394,184.77,0,29,71.96,5.3,0.55,11/23/2012,394
395,395,395,395,37.3,0,7,5.03,0.71,0.52,11/30/2012,395
396,396,396,396,2182.91,0.1,40,549.45,3.5,0.57,12/7/2012,396
397,397,397,397,1144.35,0.05,14,448.6,35,0.83,12/14/2012,397
398,398,398,398,1496.83,0.07,8,329.72,56.2,0.71,12/21/2012,398
399,399,399,399,135.02,0.02,20,60.69,6.74,0.37,12/28/2012,399
400,400,400,400,669.01,0.08,44,299.35,1.39,0.4,1/4/2013,400
401,401,401,401,301.6,0.01,30,24.93,6.22,0.55,1/11/2013,401
402,402,402,402,2077.1875,0.05,12,38.07,4.2,0.59,1/18/2013,402
403,403,403,403,362.71,0.07,48,88.95,6.16,0.35,1/25/2013,403
404,404,404,404,1221.62,0.01,18,468.64,35,0.8,2/1/2013,404
405,405,405,405,2010.89,0.09,34,564.07,11.55,0.38,2/8/2013,405
406,406,406,406,139.37,0.04,16,1.72,2.64,0.59,2/15/2013,406
407,407,407,407,23.38,0.08,3,12.19,5.14,0.37,2/22/2013,407
408,408,408,408,3800.4,0.03,9,1234.57,19.99,0.35,3/1/2013,408
409,409,409,409,6276.83,0.09,23,813.49,48.8,0.56,3/8/2013,409
410,410,410,410,5572.92,0.07,41,639.47,36.09,0.77,3/15/2013,410
411,411,411,411,4547.9,0.01,45,768.14,58.2,0.58,3/22/2013,411
412,412,412,412,110.96,0.08,46,35.92,0.5,0.39,3/29/2013,412
413,413,413,413,901.81,0.02,18,76.89,19.99,0.41,4/5/2013,413
414,414,414,414,794.58,0.09,1,1748.34,55.3,0.4,4/12/2013,414
415,415,415,415,45.63,0.02,12,15.42,0.5,0.38,4/19/2013,415
416,416,416,416,259.72,0.07,27,78.05,2.06,0.39,4/26/2013,416
417,417,417,417,54.69,0.07,34,35.75,1.57,0.59,5/3/2013,417
418,418,418,418,345.69,0.02,22,143.23,1.97,0.39,5/10/2013,418
419,419,419,419,261.88,0.08,7,59.2,1.99,0.54,5/17/2013,419
420,420,420,420,5247.4835,0,49,1465.87,8.08,0.57,5/24/2013,420
421,421,421,421,593.73,0.04,15,108.01,13.26,0.36,5/31/2013,421
422,422,422,422,436.05,0.09,15,92.58,4,0.75,6/7/2013,422
423,423,423,423,114.12,0.05,30,15.73,1.49,0.38,6/14/2013,423
424,424,424,424,239.03,0.01,3,68.22,4.5,0.55,6/21/2013,424
425,425,425,425,384.33,0.1,7,87.68,1.49,0.38,6/28/2013,425
426,426,426,426,86.64,0.09,21,73.07,5.26,0.38,7/5/2013,426
427,427,427,427,112.81,0.02,16,85.23,9.17,0.37,7/12/2013,427
428,428,428,428,314,0.07,47,66.04,5.27,0.36,7/19/2013,428
429,429,429,429,277.58,0.08,39,276.88,11.15,0.37,7/26/2013,429
430,430,430,430,4887.14,0.08,12,694.33,110.2,0.67,11/2/2012,430
431,431,431,431,896.49,0,4,452.27,14.7,0.59,11/9/2012,431
432,432,432,432,155.54,0.09,50,15.66,1.35,0.4,11/16/2012,432
433,433,433,433,118.51,0.03,21,948.71,49,0.56,11/23/2012,433
434,434,434,434,7195.2585,0.09,44,1698.16,8.08,0.59,11/30/2012,434
435,435,435,435,446.05,0.09,3,271.26,53.48,0.65,12/7/2012,435
436,436,436,436,204.49,0.05,30,142.3,8.73,0.37,12/14/2012,436
437,437,437,437,986.272,0.02,16,647.14,69,0.68,12/21/2012,437
438,438,438,438,606.56,0.04,15,20.23,4.99,0.56,12/28/2012,438
439,439,439,439,295.37,0.04,50,97.23,5.46,0.36,1/4/2013,439
440,440,440,440,285.08,0.08,7,2.3,5.33,0.57,1/11/2013,440
441,441,441,441,176.1,0.09,27,75.71,6.18,0.39,1/18/2013,441
442,442,442,442,7036.11,0,43,1268.65,19.99,0.66,1/25/2013,442
443,443,443,443,49.55,0.06,6,20.33,7.64,0.36,2/1/2013,443
444,444,444,444,312.035,0.05,17,55.94,0.99,0.83,2/8/2013,444
445,445,445,445,433.31,0.05,18,815.79,53.03,0.78,2/15/2013,445
446,446,446,446,40.79,0.02,3,11.69,5.72,0.35,2/22/2013,446
447,447,447,447,524.25,0,16,124.18,8.74,0.4,3/1/2013,447
448,448,448,448,288.55,0.03,37,133.7,5.53,0.69,3/8/2013,448
449,449,449,449,1297.4485,0.04,18,4.21,10.78,0.58,3/15/2013,449
450,450,450,450,150.13,0.09,13,1.73,4.86,0.38,3/22/2013,450
451,451,451,451,396.69,0.09,12,18.45,8.74,0.61,3/29/2013,451
452,452,452,452,225.21,0.06,38,66.16,5.2,0.36,4/5/2013,452
453,453,453,453,1491.8265,0.1,28,124.83,8.99,0.56,4/12/2013,453
454,454,454,454,4598.73,0.04,45,1049.45,19.99,0.5,4/19/2013,454
455,455,455,455,539.06,0.05,42,123.07,4.59,0.82,4/26/2013,455
456,456,456,456,75.72,0.02,7,20.29,6.02,0.48,5/3/2013,456
457,457,457,457,2673.08,0.01,45,1363.12,52.2,0.72,5/10/2013,457
458,458,458,458,11.7,0,1,8.06,5.57,0.41,5/17/2013,458
459,459,459,459,448.23,0.01,26,110.6,4,0.37,5/24/2013,459
460,460,460,460,519.9535,0,9,107.99,5.92,0.55,5/31/2013,460
461,461,461,461,1940.21,0.09,12,215.34,4.2,0.59,6/7/2013,461
462,462,462,462,1717.21,0.08,44,176.13,8.99,0.59,6/14/2013,462
463,463,463,463,125.85,0.09,25,89.25,4.62,0.64,6/21/2013,463
464,464,464,464,80,0.03,13,10.96,1.2,0.55,6/28/2013,464
465,465,465,465,670.03,0.01,10,326.47,35,0.8,7/5/2013,465
466,466,466,466,63.61,0.01,6,7.59,2.06,0.39,7/12/2013,466
467,467,467,467,137.42,0.04,8,24.86,6.25,0.58,7/19/2013,467
468,468,468,468,5636.3075,0.04,41,1595.67,8.99,0.58,7/26/2013,468
469,469,469,469,1392.77,0,42,1981.55,45.51,0.65,11/2/2012,469
470,470,470,470,53.66,0.09,5,5.69,1.39,0.35,11/9/2012,470
471,471,471,471,1020.88,0.08,47,173.94,8.99,0.44,11/16/2012,471
472,472,472,472,90.93,0.05,43,72.5,2.56,0.55,11/23/2012,472
473,473,473,473,125.95,0,10,15.73,2.36,0.55,11/30/2012,473
474,474,474,474,7981.2,0.02,21,592.52,85.63,0.74,12/7/2012,474
475,475,475,475,60.64,0.05,31,66.62,2.58,0.82,12/14/2012,475
476,476,476,476,129.5,0.02,6,65.49,6.68,0.53,12/21/2012,476
477,477,477,477,5407.9,0.01,35,352.79,46.2,0.69,12/28/2012,477
478,478,478,478,61.43,0.09,9,42.98,7.78,0.37,1/4/2013,478
479,479,479,479,251.75,0.07,31,22.46,1.99,0.52,1/11/2013,479
480,480,480,480,795.74,0,22,127.39,19.19,0.58,1/18/2013,480
481,481,481,481,67.24,0.06,23,4.9,0.93,0.54,1/25/2013,481
482,482,482,482,4253.009,0.01,30,1115.69,8.99,0.58,2/1/2013,482
483,483,483,483,187.83,0.03,50,85.96,0.5,0.37,2/8/2013,483
484,484,484,484,49.59,0.07,3,8.38,6.47,0.38,2/15/2013,484
485,485,485,485,59.38,0.1,7,3.05,2.99,0.39,2/22/2013,485
486,486,486,486,1210.0515,0.04,11,104.25,7.69,0.58,3/1/2013,486
487,487,487,487,1582.47,0.05,13,205.02,56.14,0.39,3/8/2013,487
488,488,488,488,584.511,0.05,33,95.98,3.3,0.81,3/15/2013,488
489,489,489,489,466.28,0,15,92.7,1.99,0.5,3/22/2013,489
490,490,490,490,260.51,0.03,34,127.52,7.72,0.38,3/29/2013,490
491,491,491,491,56.73,0.09,12,8.33,0.71,0.52,4/5/2013,491
492,492,492,492,68.5,0.07,24,2.69,1.49,0.36,4/12/2013,492
493,493,493,493,160.68,0.08,30,77.75,0.49,0.39,4/19/2013,493
494,494,494,494,3668.6,0.07,24,993.15,7.07,0.59,4/26/2013,494
495,495,495,495,107.12,0.08,2,54.87,4.86,0.36,5/3/2013,495
496,496,496,496,134.33,0.07,43,25.02,1.14,0.4,5/10/2013,496
497,497,497,497,70.32,0.08,19,56.07,4.17,0.59,5/17/2013,497
498,498,498,498,676.24,0.05,25,219.78,5.86,0.39,5/24/2013,498
499,499,499,499,157.03,0.07,7,13.21,5.08,0.41,5/31/2013,499
500,500,500,500,984.6315,0,20,129.14,5,0.8,6/7/2013,500
501,501,501,501,136.85,0.01,14,4.43,5.6,0.36,6/14/2013,501
502,502,502,502,12.74,0.05,1,11.39,4.95,0.41,6/21/2013,502
503,503,503,503,1935.25,0.04,29,652.19,11.55,0.38,6/28/2013,503
504,504,504,504,5423.58,0.01,42,1361.56,19.99,0.59,7/5/2013,504
505,505,505,505,278.5,0.1,13,6.23,5.53,0.59,7/12/2013,505
506,506,506,506,315.27,0.08,3,278.6,13.99,0.65,7/19/2013,506
507,507,507,507,69.57,0.05,8,36.06,6.5,0.59,7/26/2013,507
508,508,508,508,230.23,0.06,50,150.93,5.74,0.4,11/2/2012,508
509,509,509,509,82.64,0.1,12,0.35,2.35,0.47,11/9/2012,509
510,510,510,510,1801.95,0.03,28,182.07,32.41,0.56,11/16/2012,510
511,511,511,511,2660.6105,0.03,46,618.07,8.99,0.56,11/23/2012,511
512,512,512,512,210.9,0.03,32,62.46,5.74,0.37,11/30/2012,512
513,513,513,513,757.91,0.02,23,16.05,4,0.74,12/7/2012,513
514,514,514,514,6403.39,0.01,48,824.15,54.74,0.69,12/14/2012,514
515,515,515,515,552.08,0,14,203.24,5.08,0.38,12/21/2012,515
516,516,516,516,477.39,0.02,5,211.36,55.81,0.6,12/28/2012,516
517,517,517,517,65.81,0.01,9,15.44,5.19,0.37,1/4/2013,517
518,518,518,518,733.92,0.03,26,302.8,1.49,0.38,1/11/2013,518
519,519,519,519,102.95,0.06,30,175.86,7.49,0.54,1/18/2013,519
520,520,520,520,286.07,0.07,25,35.94,4.98,0.58,1/25/2013,520
521,521,521,521,6133.18,0.06,23,1243.17,23.19,0.59,2/1/2013,521
522,522,522,522,99.11,0.01,6,12.46,1.99,0.42,2/8/2013,522
523,523,523,523,2689.48,0.04,27,399.93,19.99,0.5,2/15/2013,523
524,524,524,524,17.19,0,1,35.34,1.99,0.49,2/22/2013,524
525,525,525,525,241.1,0.07,41,243.24,8.49,0.39,3/1/2013,525
526,526,526,526,400.57,0.05,20,93.36,5.77,0.38,3/8/2013,526
527,527,527,527,491.93,0.04,49,53.62,6.22,0.55,3/15/2013,527
528,528,528,528,15.31,0.01,2,8.15,4.86,0.38,3/22/2013,528
529,529,529,529,172.04,0.05,25,85.11,7.37,0.37,3/29/2013,529
530,530,530,530,460.5895,0.02,8,171.2,8.99,0.56,4/5/2013,530
531,531,531,531,390.2,0.02,26,45,7.4,0.48,4/12/2013,531
532,532,532,532,342.97,0.09,40,131.63,8.54,0.43,4/19/2013,532
533,533,533,533,1282.49,0.07,32,154.74,14.45,0.57,4/26/2013,533
534,534,534,534,1222.68,0.06,21,300.97,3.99,0.57,5/3/2013,534
535,535,535,535,29.31,0,2,12.78,5.43,0.36,5/10/2013,535
536,536,536,536,19100.45,0,40,6839.95,14.7,0.56,5/17/2013,536
537,537,537,537,2180.23,0.05,37,660.25,3.5,0.57,5/24/2013,537
538,538,538,538,80.26,0.06,11,22.55,5.66,0.37,5/31/2013,538
539,539,539,539,4072.8175,0.1,45,897.36,3,0.59,6/7/2013,539
540,540,540,540,248.76,0.1,13,35.09,5.77,0.38,6/14/2013,540
541,541,541,541,78.51,0.09,36,10.06,1.38,0.44,6/21/2013,541
542,542,542,542,2292.1015,0.02,21,398.36,3,0.59,6/28/2013,542
543,543,543,543,227.5,0.01,37,256.52,9.92,0.38,7/5/2013,543
544,544,544,544,314.96,0.1,18,153.48,3.77,0.39,7/12/2013,544
545,545,545,545,6034.68,0.06,12,517.08,24.49,0.36,7/19/2013,545
546,546,546,546,6995.56,0.07,26,286.58,35,0.8,7/26/2013,546
547,547,547,547,1400.1,0.03,36,88.68,4,0.7,11/2/2012,547
548,548,548,548,120.15,0,40,11.32,1.49,0.36,11/9/2012,548
549,549,549,549,649.46,0.01,40,189.04,4,0.37,11/16/2012,549
550,550,550,550,10984.05,0.06,43,785.63,66.67,0.61,11/23/2012,550
551,551,551,551,1673.53,0,32,524.73,10.17,0.37,11/30/2012,551
552,552,552,552,341.36,0.09,41,52.48,3.62,0.61,12/7/2012,552
553,553,553,553,1992.45,0.05,40,1609.92,54.11,0.69,12/14/2012,553
554,554,554,554,7110.24,0.06,32,536.17,69.64,0.72,12/21/2012,554
555,555,555,555,317.06,0.05,32,105.47,2.06,0.39,12/28/2012,555
556,556,556,556,66.09,0.09,23,13.71,0.99,0.36,1/4/2013,556
557,557,557,557,4617.336,0.09,46,978.35,7.69,0.58,1/11/2013,557
558,558,558,558,1753.958,0.06,31,382.39,5.92,0.55,1/18/2013,558
559,559,559,559,10.59,0.1,1,4.31,2.15,0.4,1/25/2013,559
560,560,560,560,123.06,0.07,44,3.5,1.34,0.45,2/1/2013,560
561,561,561,561,586.619,0.06,20,83.07,1.1,0.55,2/8/2013,561
562,562,562,562,236.99,0.06,35,95.79,6.74,0.37,2/15/2013,562
563,563,563,563,1597.37,0.02,10,533.69,80.2,0.71,2/22/2013,563
564,564,564,564,524.25,0.06,23,152.31,8.99,0.41,3/1/2013,564
565,565,565,565,433.44,0.1,29,147.46,3.73,0.46,3/8/2013,565
566,566,566,566,407.17,0.04,36,12.82,6.97,0.35,3/15/2013,566
567,567,567,567,10006.28,0.1,36,760.98,61.76,0.78,3/22/2013,567
568,568,568,568,1031.06,0.03,9,39.36,1.99,0.49,3/29/2013,568
569,569,569,569,1829.387,0.02,32,482.45,3.9,0.55,4/5/2013,569
570,570,570,570,7452.137,0.02,43,2028.36,5.99,0.59,4/12/2013,570
571,571,571,571,76.42,0.02,12,20.44,0.83,0.49,4/19/2013,571
572,572,572,572,451.32,0.04,42,1.16,5.16,0.57,4/26/2013,572
573,573,573,573,217.66,0.1,15,24.91,6.75,0.52,5/3/2013,573
574,574,574,574,430.88,0.05,40,39,5.25,0.36,5/10/2013,574
575,575,575,575,129.44,0.02,46,5.54,1.3,0.59,5/17/2013,575
576,576,576,576,1374.67,0.08,5,126.34,23.19,0.59,5/24/2013,576
577,577,577,577,4509.3775,0.01,44,1426.26,5.26,0.57,5/31/2013,577
578,578,578,578,371.95,0.07,47,87.4,2.83,0.77,6/7/2013,578
579,579,579,579,44.45,0.01,2,17.46,1.49,0.35,6/14/2013,579
580,580,580,580,813.41,0.09,31,284.65,1.99,0.4,6/21/2013,580
581,581,581,581,2665.64,0.1,10,107.49,35.67,0.66,6/28/2013,581
582,582,582,582,206.34,0.04,24,38.23,3.62,0.61,7/5/2013,582
583,583,583,583,157.49,0.02,14,62.54,1.39,0.35,7/12/2013,583
584,584,584,584,6776.92,0,21,1395.02,26.53,0.56,7/19/2013,584
585,585,585,585,897.42,0.08,35,127.17,5.3,NA,7/26/2013,585
586,586,586,586,451.44,0.1,6,35.19,13.99,0.52,11/2/2012,586
587,587,587,587,116.37,0.04,27,57.63,0.5,0.38,11/9/2012,587
588,588,588,588,1379.34,0.04,33,470.85,19.99,0.77,11/16/2012,588
589,589,589,589,138.55,0.03,16,0.9,2.64,0.59,11/23/2012,589
590,590,590,590,306.02,0.08,27,6.7,6.2,0.52,11/30/2012,590
591,591,591,591,168.25,0.09,6,101.78,6.93,0.49,12/7/2012,591
592,592,592,592,156.5,0.01,23,49.6,6,0.37,12/14/2012,592
593,593,593,593,877.81,0.02,17,44.4,19.99,0.45,12/21/2012,593
594,594,594,594,255.74,0.07,30,37.09,1.99,0.49,12/28/2012,594
595,595,595,595,90.9415,0.05,5,109.42,3.3,0.81,1/4/2013,595
596,596,596,596,11764.25,0.04,13,2322.44,44.55,0.62,1/11/2013,596
597,597,597,597,25.17,0.09,4,5.88,5.26,0.42,1/18/2013,597
598,598,598,598,10134.55,0.08,17,597.21,24.49,0.37,1/25/2013,598
599,599,599,599,157.51,0.01,8,46.48,1.49,0.35,2/1/2013,599
600,600,600,600,97.78,0.09,33,31.22,2.03,0.57,2/8/2013,600
601,601,601,601,208.47,0.01,29,125.6,8.74,0.36,2/15/2013,601
602,602,602,602,29.79,0.01,10,3.76,0.99,0.36,2/22/2013,602
603,603,603,603,1765.64,0.08,46,108.65,14.45,0.57,3/1/2013,603
604,604,604,604,79.68,0.06,10,18.24,3.68,0.52,3/8/2013,604
605,605,605,605,125.33,0.06,37,58.5,0.5,0.37,3/15/2013,605
606,606,606,606,9362.73,0,39,2766.29,19.99,0.59,3/22/2013,606
607,607,607,607,108.15,0.09,41,7.57,0.7,0.56,3/29/2013,607
608,608,608,608,45.24,0.01,8,42.12,4.62,0.64,4/5/2013,608
609,609,609,609,157.42,0.05,9,18.68,1.99,0.45,4/12/2013,609
610,610,610,610,99.65,0.01,37,27,0.8,0.39,4/19/2013,610
611,611,611,611,148.05,0.08,7,45.94,8.99,0.59,4/26/2013,611
612,612,612,612,601.57,0.09,10,247.25,30,0.7,5/3/2013,612
613,613,613,613,1638.2,0.1,31,471.22,13.88,0.36,5/10/2013,613
614,614,614,614,154.62,0.04,27,118.6,6.98,0.39,5/17/2013,614
615,615,615,615,6130.9,0.03,35,583.15,35.89,0.66,5/24/2013,615
616,616,616,616,193.205,0,10,52.24,4.81,0.58,5/31/2013,616
617,617,617,617,840.04,0.04,47,131.27,9.47,0.59,6/7/2013,617
618,618,618,618,474.793,0.09,5,407.26,2.5,0.58,6/14/2013,618
619,619,619,619,4322.26,0.07,26,618.95,35,0.85,6/21/2013,619
620,620,620,620,664.989,0.04,21,170.46,5.99,0.38,6/28/2013,620
621,621,621,621,1818.76,0.02,39,843.12,6.77,0.44,7/5/2013,621
622,622,622,622,495.1,0.04,9,110.36,10.75,0.36,7/12/2013,622
623,623,623,623,5437.92,0,33,684.57,60.2,0.77,7/19/2013,623
624,624,624,624,7406.49,0.03,4,701.22,19.99,0.36,7/26/2013,624
625,625,625,625,6.75,0.08,1,2.31,1,0.38,11/2/2012,625
626,626,626,626,856.45,0.03,43,265.1,4.1,0.44,11/9/2012,626
627,627,627,627,273.44,0.01,11,35.62,15.1,0.38,11/16/2012,627
628,628,628,628,350.01,0.04,50,133.43,6.93,0.37,11/23/2012,628
629,629,629,629,1251.18,0.05,37,1756.44,45.51,0.65,11/30/2012,629
630,630,630,630,883.15,0.01,39,1148.19,35,0.84,12/7/2012,630
631,631,631,631,3596.36,0,47,326.25,12.14,0.67,12/14/2012,631
632,632,632,632,4587.926,0.1,30,687.41,4.2,0.6,12/21/2012,632
633,633,633,633,81.43,0.08,12,44.66,7.03,0.37,12/28/2012,633
634,634,634,634,4541.924,0.01,42,1222.14,8.08,0.57,1/4/2013,634
635,635,635,635,200.24,0,30,59.85,5.84,0.37,1/11/2013,635
636,636,636,636,169.48,0.03,17,48.55,2.27,0.36,1/18/2013,636
637,637,637,637,58.63,0,3,40.86,1.99,0.45,1/25/2013,637
638,638,638,638,3449.26,0.1,46,252.77,30.06,0.4,2/1/2013,638
639,639,639,639,94.99,0.06,13,106.29,9.69,0.83,2/8/2013,639
640,640,640,640,3492.6585,0.08,49,1181.81,0.99,0.55,2/15/2013,640
641,641,641,641,885.23,0.03,21,78.98,18.98,0.57,2/22/2013,641
642,642,642,642,1055.98,0.07,48,204.58,5.94,0.5,3/1/2013,642
643,643,643,643,180.56,0.1,46,15.79,1.6,0.58,3/8/2013,643
644,644,644,644,173.08,0.04,36,81.63,0.5,0.36,3/15/2013,644
645,645,645,645,102.61,0.09,20,92.01,7.44,0.36,3/22/2013,645
646,646,646,646,453.09,0.09,13,107.74,6.66,0.4,3/29/2013,646
647,647,647,647,68.46,0.02,11,22.48,5.3,0.35,4/5/2013,647
648,648,648,648,2758.22,0,15,966.81,13.99,0.75,4/12/2013,648
649,649,649,649,2844.64,0.03,17,16.47,60,0.55,4/19/2013,649
650,650,650,650,1506.8375,0.07,13,75.01,4.2,0.59,4/26/2013,650
651,651,651,651,185.83,0.03,13,58.16,5,0.49,5/3/2013,651
652,652,652,652,5699.22,0.09,46,2812.63,13.99,0.38,5/10/2013,652
653,653,653,653,456.03,0.02,38,61.61,5.81,0.6,5/17/2013,653
654,654,654,654,215.31,0.09,14,51.75,10.91,0.36,5/24/2013,654
655,655,655,655,19.36,0.04,7,1,0.7,0.83,6/7/2013,655
656,656,656,656,25.09,0.07,2,17.6,8.94,0.4,7/5/2013,656
657,657,657,657,127.17,0.1,23,108.13,6.98,0.39,11/2/2012,657
658,658,658,658,324.3175,0.03,10,169.74,5,0.85,11/9/2012,658
659,659,659,659,61.5,0.09,16,16.27,2.97,0.35,11/16/2012,659
660,660,660,660,2573.29,0.04,20,896.94,70.2,0.74,11/23/2012,660
661,661,661,661,39.13,0.1,23,23.14,1.57,0.59,11/30/2012,661
662,662,662,662,1204.5095,0.03,26,221.25,5,0.83,12/7/2012,662
663,663,663,663,13.71,0.03,3,10.27,3.97,0.56,12/14/2012,663
664,664,664,664,2645.88,0.06,27,1231.98,57.38,0.78,12/21/2012,664
665,665,665,665,40.85,0.09,16,6.46,0.8,0.39,12/28/2012,665
666,666,666,666,116.56,0.04,23,50.66,0.49,0.39,1/4/2013,666
667,667,667,667,5067.5725,0.09,50,1275.91,8.99,0.55,1/11/2013,667
668,668,668,668,2722.85,0.08,24,112.62,30,0.69,1/18/2013,668
669,669,669,669,32.35,0.08,16,63.19,4.79,0.37,1/25/2013,669
670,670,670,670,3081.95,0.1,24,662.8,54.74,0.69,2/1/2013,670
671,671,671,671,604.38,0.09,22,167.58,1.99,0.4,2/8/2013,671
672,672,672,672,53.14,0,8,41.26,7.78,0.37,2/15/2013,672
673,673,673,673,773.44,0.08,41,133.83,6.67,0.49,2/22/2013,673
674,674,674,674,346.42,0.05,22,67.96,1.99,0.42,3/1/2013,674
675,675,675,675,117.062,0.09,7,63.7,0.99,0.57,3/8/2013,675
676,676,676,676,851.52,0.08,19,307.64,5.86,0.37,3/15/2013,676
677,677,677,677,2245.78,0.05,31,432.46,30,0.73,3/22/2013,677
678,678,678,678,881.84,0,43,153.8,9.03,0.37,3/29/2013,678
679,679,679,679,113.75,0,25,77.34,5.34,0.38,4/5/2013,679
680,680,680,680,59.93,0.09,2,147.81,4,0.75,4/12/2013,680
681,681,681,681,2404.599,0.08,45,496.89,4.99,0.58,4/19/2013,681
682,682,682,682,43.23,0,9,29.53,5.26,0.38,4/26/2013,682
683,683,683,683,236.19,0.06,36,76.92,5.94,0.37,5/3/2013,683
684,684,684,684,109.29,0.08,21,77.08,6.26,0.4,5/10/2013,684
685,685,685,685,854.14,0.01,45,94,9.03,0.37,5/17/2013,685
686,686,686,686,220.47,0.04,43,135.16,4.62,0.64,5/24/2013,686
687,687,687,687,1811.55,0.09,24,512.69,0.99,0.57,5/31/2013,687
688,688,688,688,9312.52,0.01,41,3039.37,18.06,0.57,6/7/2013,688
689,689,689,689,2257.88,0.01,38,474.98,9.71,0.57,6/14/2013,689
690,690,690,690,159.5,0.09,5,57.98,6.72,0.75,6/21/2013,690
691,691,691,691,1415.148,0.02,29,64.94,5,0.8,6/28/2013,691
692,692,692,692,225.45,0.02,34,193.39,9.54,0.37,7/5/2013,692
693,693,693,693,49.08,0.06,13,0.31,1.93,0.35,7/12/2013,693
694,694,694,694,799.98,0.04,9,15.36,14,0.36,7/19/2013,694
695,695,695,695,461.55,0.09,14,12,19.99,0.55,7/26/2013,695
696,696,696,696,4115.74,0.1,36,1719.47,9.07,0.35,11/2/2012,696
697,697,697,697,363.57,0.02,7,33.99,46.59,0.67,11/9/2012,697
698,698,698,698,58.44,0.05,4,7.04,4.5,0.59,11/16/2012,698
699,699,699,699,418.82,0.02,48,60.21,6.19,0.38,11/23/2012,699
700,700,700,700,14383.83,0.01,37,5050.1,12.06,0.56,11/30/2012,700
701,701,701,701,3491.06,0.09,27,921.7,24.49,0.59,12/7/2012,701
702,702,702,702,20.16,0.06,2,13.32,7.86,0.37,12/14/2012,702
703,703,703,703,4273.8,0.06,36,1775.83,70.2,0.74,12/21/2012,703
704,704,704,704,538.22,0.01,48,154.66,6.5,0.64,12/28/2012,704
705,705,705,705,244.57,0.01,27,46.71,2.99,0.39,1/4/2013,705
706,706,706,706,10123.02,0.07,49,457.81,68.02,0.58,1/11/2013,706
707,707,707,707,190.99,0.1,21,27.15,4.82,0.47,1/18/2013,707
708,708,708,708,1094.9105,0.02,34,112.12,5,0.85,1/25/2013,708
709,709,709,709,14861.07,0.1,32,3408.29,26,0.6,2/1/2013,709
